layer_idx,layer_name,filter_idx,sample_idx,iterations,learning_rate,tv_reg,l2_reg,activation_mode,final_activation,final_target_loss,final_suppression_loss,final_tv_loss,final_l2_loss,loss_reduction,grad_variation,loss_slope_lastk,loss_std_lastk,grad_mean_lastk,converged
41,interference_stage3.0.skip_connection.0,126,0,1000,0.005,0.0,0.0,post_relu_mean,1294.2548828125,-1294.2548828125,240.27403259277344,0.0,0.0,963.1192245483398,0.16734715702963152,-1.0173278635554757,58.73472120197673,2.383115124702454,False
41,interference_stage3.0.skip_connection.0,90,0,1000,0.005,0.0,0.0,post_relu_mean,1137.461181640625,-1137.461181640625,206.2388458251953,0.0,0.0,841.1602325439453,0.10756238253394919,-0.8919130961367295,51.49400096606893,2.0763948166370394,False
41,interference_stage3.0.skip_connection.0,68,0,1000,0.005,0.0,0.0,post_relu_mean,1094.093994140625,-1094.093994140625,197.63311767578125,0.0,0.0,810.3523712158203,0.11374256637406634,-0.8584141134595259,49.55994929913436,2.117492527961731,False
41,interference_stage3.0.skip_connection.0,79,0,1000,0.005,0.0,0.0,post_relu_mean,1183.68017578125,-1183.68017578125,219.36154174804688,0.0,0.0,881.1577987670898,0.14502298743562192,-0.9403812917893747,54.29228100024648,2.115910551548004,False
41,interference_stage3.0.skip_connection.0,103,0,1000,0.005,0.0,0.0,post_relu_mean,1312.365478515625,-1312.365478515625,234.06919860839844,0.0,0.0,996.8044738769531,0.19557209477554072,-1.0728670102586306,61.941272541477254,2.438478374481201,False
41,interference_stage3.0.skip_connection.0,17,0,1000,0.005,0.0,0.0,post_relu_mean,1150.503662109375,-1150.503662109375,211.02064514160156,0.0,0.0,858.2646713256836,0.15105101250413172,-0.9133549331164921,52.73192816786682,2.2062348926067354,False
41,interference_stage3.0.skip_connection.0,120,0,1000,0.005,0.0,0.0,post_relu_mean,1031.1080322265625,-1031.1080322265625,201.9026641845703,0.0,0.0,751.3274307250977,0.09756407631784392,-0.7784765641479904,44.94481730086448,1.7676636976003648,False
41,interference_stage3.0.skip_connection.0,34,0,1000,0.005,0.0,0.0,post_relu_mean,1002.0511474609375,-1002.0511474609375,211.7428741455078,0.0,0.0,717.8724746704102,0.11573978766960571,-0.766093027676644,44.22985064933714,1.7703472936153413,False
44,interference_stage3.1.wave_feature_conv1,28,0,1000,0.005,0.0,0.0,post_relu_mean,3474.242431640625,-3474.242431640625,531.3526000976562,0.0,0.0,2652.2734375,0.603758815616255,-2.8485457480675294,164.45882149276133,6.476853020191193,False
44,interference_stage3.1.wave_feature_conv1,125,0,1000,0.005,0.0,0.0,post_relu_mean,2991.14453125,-2991.14453125,497.3310852050781,0.0,0.0,2243.7817993164062,0.5214209382073013,-2.3994629951808366,138.53133925366532,5.6071737456321715,False
44,interference_stage3.1.wave_feature_conv1,2,0,1000,0.005,0.0,0.0,post_relu_mean,2557.22509765625,-2557.22509765625,552.6005859375,0.0,0.0,1832.5274200439453,0.5378895253712856,-1.977238150985513,114.1546281312778,4.5507372283935545,False
44,interference_stage3.1.wave_feature_conv1,11,0,1000,0.005,0.0,0.0,post_relu_mean,2182.010498046875,-2182.010498046875,500.779052734375,0.0,0.0,1514.9640502929688,0.3655393494126751,-1.6294374514209047,94.074467832204,3.9285144662857054,False
44,interference_stage3.1.wave_feature_conv1,92,0,1000,0.005,0.0,0.0,post_relu_mean,2094.532958984375,-2094.532958984375,498.63909912109375,0.0,0.0,1432.0001220703125,0.2975694099718962,-1.5482649759115072,89.38804173679107,3.5357321810722353,False
44,interference_stage3.1.wave_feature_conv1,31,0,1000,0.005,0.0,0.0,post_relu_mean,1978.318115234375,-1978.318115234375,489.1868896484375,0.0,0.0,1325.8323669433594,0.3080404147360215,-1.4154258447525643,81.7186908461351,3.5204158437252047,False
44,interference_stage3.1.wave_feature_conv1,40,0,1000,0.005,0.0,0.0,post_relu_mean,2140.695068359375,-2140.695068359375,532.0904541015625,0.0,0.0,1447.2570190429688,0.31515377356476826,-1.5686702480672368,90.56627795339183,3.534941166639328,False
44,interference_stage3.1.wave_feature_conv1,79,0,1000,0.005,0.0,0.0,post_relu_mean,1950.169677734375,-1950.169677734375,496.7314453125,0.0,0.0,1306.121841430664,0.286063929083743,-1.4152304104843831,81.70736033942794,3.334349892139435,False
46,interference_stage3.1.wave_feature_conv2,19,0,1000,0.005,0.0,0.0,post_relu_mean,2434.531494140625,-2434.531494140625,298.15185546875,0.0,0.0,1933.603256225586,0.5274145671279461,-2.0639949671837496,119.16332628265789,4.976936454772949,False
46,interference_stage3.1.wave_feature_conv2,34,0,1000,0.005,0.0,0.0,post_relu_mean,2253.67578125,-2253.67578125,318.2750244140625,0.0,0.0,1743.317855834961,0.3821852533906653,-1.8530841410073338,106.98657521770599,4.219646251201629,False
46,interference_stage3.1.wave_feature_conv2,32,0,1000,0.005,0.0,0.0,post_relu_mean,2159.2373046875,-2159.2373046875,337.1730041503906,0.0,0.0,1664.6671905517578,0.6373551757765462,-1.8290784215100981,105.60058687181697,4.57715787410736,False
46,interference_stage3.1.wave_feature_conv2,114,0,1000,0.005,0.0,0.0,post_relu_mean,1436.234375,-1436.234375,307.97906494140625,0.0,0.0,1015.3168334960938,0.23652475986459565,-1.0756247691897862,62.10045365727503,2.5033439016342163,False
46,interference_stage3.1.wave_feature_conv2,107,0,1000,0.005,0.0,0.0,post_relu_mean,1384.17236328125,-1384.17236328125,300.7342834472656,0.0,0.0,971.1999893188477,0.25043243632708,-1.0295440375816522,59.440049285469826,2.6295499992370606,False
46,interference_stage3.1.wave_feature_conv2,28,0,1000,0.005,0.0,0.0,post_relu_mean,1386.95361328125,-1386.95361328125,331.6434020996094,0.0,0.0,950.9405059814453,0.2746095622575613,-1.0229457568256832,59.05906796432314,2.5343342435359957,False
46,interference_stage3.1.wave_feature_conv2,83,0,1000,0.005,0.0,0.0,post_relu_mean,1397.815673828125,-1397.815673828125,322.2240905761719,0.0,0.0,974.1695785522461,0.23997334913001211,-1.0406932556889361,60.083721891383306,2.3947787320613863,False
46,interference_stage3.1.wave_feature_conv2,51,0,1000,0.005,0.0,0.0,post_relu_mean,1475.9495849609375,-1475.9495849609375,346.6092834472656,0.0,0.0,1029.3245468139648,0.428062670629964,-1.1350438826430864,65.5311944945948,3.02015784740448,False
51,source_localization_stage4.0.wave_feature_conv1,240,0,1000,0.005,0.0,0.0,post_relu_mean,4171.314453125,-4171.314453125,390.776611328125,0.0,0.0,3499.0285034179688,2.882493579632387,-3.8954775989761066,224.91712919423827,17.70888865470886,False
51,source_localization_stage4.0.wave_feature_conv1,131,0,1000,0.005,0.0,0.0,post_relu_mean,3103.5615234375,-3103.5615234375,468.46063232421875,0.0,0.0,2361.8175048828125,0.5137304064994747,-2.522789222135339,145.65151752879441,5.915627119541168,False
51,source_localization_stage4.0.wave_feature_conv1,146,0,1000,0.005,0.0,0.0,post_relu_mean,3187.57861328125,-3187.57861328125,506.21929931640625,0.0,0.0,2413.1588439941406,0.5310582766911185,-2.5917334689348674,149.63198977724807,5.867272925376892,False
51,source_localization_stage4.0.wave_feature_conv1,232,0,1000,0.005,0.0,0.0,post_relu_mean,3115.140625,-3115.140625,453.4892578125,0.0,0.0,2414.614013671875,0.919275093503383,-2.6649338956252224,153.85827666455236,7.13433922290802,False
