layer_idx,layer_name,filter_idx,sample_idx,iterations,learning_rate,tv_reg,l2_reg,activation_mode,final_activation,final_target_loss,final_suppression_loss,final_tv_loss,final_l2_loss,loss_reduction,grad_variation,loss_slope_lastk,loss_std_lastk,grad_mean_lastk,converged
51,source_localization_stage4.0.wave_feature_conv1,240,0,500,0.001,0.0,0.0,post_relu_mean,608.5148315429688,-608.5148315429688,72.96615600585938,0.0,0.0,254.03936767578125,0.9039267539764456,-0.5463986159590513,31.546402427328033,9.98891858100891,False
51,source_localization_stage4.0.wave_feature_conv1,131,0,500,0.001,0.0,0.0,post_relu_mean,542.418212890625,-542.418212890625,83.08544921875,0.0,0.0,186.0494384765625,0.1391127111568445,-0.3941929479862363,22.759271623701366,4.509238362312317,False
51,source_localization_stage4.0.wave_feature_conv1,146,0,500,0.001,0.0,0.0,post_relu_mean,536.4298095703125,-536.4298095703125,83.52143859863281,0.0,0.0,184.70785522460938,0.14566337779470312,-0.3925221642122474,22.66308126694567,4.400698788166046,False
53,source_localization_stage4.0.wave_feature_conv2,157,0,500,0.001,0.0,0.0,post_relu_mean,182.14495849609375,-182.14495849609375,23.673664093017578,0.0,0.0,68.73651123046875,0.06206640853244661,-0.14599025862792564,8.429205852101186,1.7629902744293213,False
53,source_localization_stage4.0.wave_feature_conv2,118,0,500,0.001,0.0,0.0,post_relu_mean,201.24453735351562,-201.24453735351562,20.33650779724121,0.0,0.0,104.59092712402344,0.4747455267690239,-0.21483326320752616,12.403621727471604,4.751754446029663,False
53,source_localization_stage4.0.wave_feature_conv2,170,0,500,0.001,0.0,0.0,post_relu_mean,179.4488067626953,-179.4488067626953,23.518789291381836,0.0,0.0,82.59246063232422,0.21783805717079568,-0.18418171947218603,10.634496143931832,2.8734053003787996,False
56,source_localization_stage4.0.skip_connection.0,121,0,500,0.001,0.0,0.0,post_relu_mean,228.7676239013672,-228.7676239013672,39.18008804321289,0.0,0.0,78.29780578613281,0.0803307696358188,-0.16561672458178042,9.562063787837285,2.0882930040359495,False
56,source_localization_stage4.0.skip_connection.0,157,0,500,0.001,0.0,0.0,post_relu_mean,224.1925048828125,-224.1925048828125,38.687049865722656,0.0,0.0,79.45886993408203,0.058657656916939166,-0.1666498621922946,9.621997623200333,1.9520130360126495,False
56,source_localization_stage4.0.skip_connection.0,146,0,500,0.001,0.0,0.0,post_relu_mean,208.970703125,-208.970703125,36.7673454284668,0.0,0.0,69.70205688476562,0.057351257411734996,-0.1412284431752213,8.153785376370145,2.124911986589432,False
59,source_localization_stage4.1.wave_feature_conv1,123,0,500,0.001,0.0,0.0,post_relu_mean,317.3115234375,-317.3115234375,30.804330825805664,0.0,0.0,134.0321807861328,0.2813403335410693,-0.26561987331925135,15.335763940732152,5.106764259338379,False
59,source_localization_stage4.1.wave_feature_conv1,56,0,500,0.001,0.0,0.0,post_relu_mean,278.85699462890625,-278.85699462890625,29.232664108276367,0.0,0.0,114.96786499023438,0.3015578800551817,-0.23963457811802355,13.989098341112015,4.698098611831665,False
59,source_localization_stage4.1.wave_feature_conv1,127,0,500,0.001,0.0,0.0,post_relu_mean,184.1626434326172,-184.1626434326172,29.155330657958984,0.0,0.0,72.93910217285156,0.14235121632219044,-0.1424053284838133,8.221716626802895,3.1316817712783815,False
61,source_localization_stage4.1.wave_feature_conv2,243,0,500,0.001,0.0,0.0,post_relu_mean,161.94207763671875,-161.94207763671875,29.603702545166016,0.0,0.0,57.35493469238281,0.07985964562966426,-0.12396145119005791,7.157049982266632,1.9347257632017136,False
61,source_localization_stage4.1.wave_feature_conv2,18,0,500,0.001,0.0,0.0,post_relu_mean,156.62738037109375,-156.62738037109375,22.766441345214844,0.0,0.0,66.38164520263672,0.17244683377812547,-0.13657522909515918,7.885090977896942,2.5350655734539034,False
61,source_localization_stage4.1.wave_feature_conv2,167,0,500,0.001,0.0,0.0,post_relu_mean,137.63565063476562,-137.63565063476562,28.162349700927734,0.0,0.0,52.09391784667969,0.09819369434872456,-0.1131719144762372,6.534203778587165,1.5240334725379945,False
51,source_localization_stage4.0.wave_feature_conv1,146,1,500,0.001,0.0,0.0,post_relu_mean,578.7042846679688,-578.7042846679688,85.63777923583984,0.0,0.0,194.13641357421875,0.12837550354308364,-0.4093844452739738,23.636572218117227,4.825495865345001,False
51,source_localization_stage4.0.wave_feature_conv1,131,1,500,0.001,0.0,0.0,post_relu_mean,574.0402221679688,-574.0402221679688,85.40804290771484,0.0,0.0,194.40530395507812,0.12266861790390583,-0.4109561193848574,23.727342272457594,4.823866987228394,False
51,source_localization_stage4.0.wave_feature_conv1,4,1,500,0.001,0.0,0.0,post_relu_mean,536.8740234375,-536.8740234375,85.64675903320312,0.0,0.0,179.14242553710938,0.12125539887613415,-0.37945236783995795,21.909217012419024,4.481503882408142,False
53,source_localization_stage4.0.wave_feature_conv2,157,1,500,0.001,0.0,0.0,post_relu_mean,196.3523406982422,-196.3523406982422,24.27484130859375,0.0,0.0,71.8252944946289,0.0696995244178149,-0.15278532216601318,8.821368772959303,1.9025596994161607,False
