layer_idx,layer_name,filter_idx,sample_idx,iterations,learning_rate,tv_reg,l2_reg,activation_mode,final_activation,final_target_loss,final_suppression_loss,final_tv_loss,final_l2_loss,loss_reduction,grad_variation,loss_slope_lastk,loss_std_lastk,grad_mean_lastk,converged
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,10.0,5.0,post_relu_mean,507.7452392578125,-507.7452392578125,19.796527862548828,2.6138882637023926,2.816885471343994,347.0469741821289,0.3524496125870014,-0.29043923594504045,16.768369774022702,1.7508335894346236,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,10.0,5.0,post_relu_mean,713.8986206054688,-713.8986206054688,39.169498443603516,2.877391815185547,4.0778985023498535,463.45410203933716,0.05957589309188553,-0.44421366672777657,25.646415604251168,2.367901136875153,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,10.0,5.0,post_relu_mean,812.3116455078125,-812.3116455078125,54.93064880371094,2.9750828742980957,4.779280662536621,631.9609146118164,0.22932764154401167,-0.6365486108740854,36.75078052535722,3.391761448383331,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,10.0,15.0,post_relu_mean,480.0928039550781,-480.0928039550781,18.37995719909668,2.4666295051574707,2.417375087738037,323.939453125,0.4073936769782291,-0.24574875820946426,14.188284059431462,1.6050455164909363,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,10.0,15.0,post_relu_mean,692.1484375,-692.1484375,37.91285705566406,2.751382827758789,3.5886988639831543,426.88906383514404,0.12263600679295812,-0.3788620133136384,21.874019192008227,2.1713151502609254,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,10.0,15.0,post_relu_mean,804.94140625,-804.94140625,54.837860107421875,2.8772735595703125,4.261674404144287,596.7157287597656,0.19437770780614094,-0.5771105106485085,33.319334851878615,3.2155045747756956,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,10.0,30.0,post_relu_mean,441.65728759765625,-441.65728759765625,16.439008712768555,2.2490592002868652,1.9391236305236816,301.80028533935547,0.4843179720853867,-0.19443842944599612,11.227034661265545,1.4302180242538451,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,10.0,30.0,post_relu_mean,661.7567749023438,-661.7567749023438,36.08348846435547,2.5756311416625977,2.9881386756896973,388.2122688293457,0.2035816959123935,-0.30900443285160495,17.84180968928153,1.9324855613708496,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,10.0,30.0,post_relu_mean,778.5875244140625,-778.5875244140625,53.35756301879883,2.747305393218994,3.6138341426849365,545.2761764526367,0.1462127624062274,-0.49241882303618867,28.430569733517668,2.958644962310791,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,50.0,5.0,post_relu_mean,443.92822265625,-443.92822265625,18.331615447998047,1.7161810398101807,2.120253086090088,260.1438522338867,0.4312431123532828,-0.19633196094947541,11.33511137119078,1.3854804122447968,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,50.0,5.0,post_relu_mean,684.7626953125,-684.7626953125,39.426795959472656,2.0668230056762695,3.6183886528015137,379.2137565612793,0.10535780216009248,-0.3583493362663656,20.68921143791494,2.0385861790180204,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,50.0,5.0,post_relu_mean,791.0702514648438,-791.0702514648438,55.15102005004883,2.241447687149048,4.374556064605713,548.6530342102051,0.2053452593314031,-0.5590928858991129,32.27897486354383,3.1103899669647217,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,50.0,15.0,post_relu_mean,417.0383605957031,-417.0383605957031,16.87697982788086,1.6067593097686768,1.7762949466705322,248.3110809326172,0.4793691753130478,-0.16401250140697182,9.469461453589272,1.277044399380684,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,50.0,15.0,post_relu_mean,657.947998046875,-657.947998046875,37.88495635986328,1.9660289287567139,3.108854055404663,347.6899166107178,0.16529976109841743,-0.3015440242191968,17.409794611751575,1.858180216550827,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,50.0,15.0,post_relu_mean,776.1553955078125,-776.1553955078125,54.26048278808594,2.176057815551758,3.879574775695801,512.6602325439453,0.1599213845124013,-0.4955473517956724,28.610675256813074,2.914900406599045,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,50.0,30.0,post_relu_mean,376.10748291015625,-376.10748291015625,14.995290756225586,1.4394372701644897,1.3732024431228638,236.63578033447266,0.5420948690779588,-0.13090668335739153,7.559748493478555,1.1610585337877273,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,50.0,30.0,post_relu_mean,614.2384033203125,-614.2384033203125,35.2097053527832,1.8129730224609375,2.498986005783081,313.2968444824219,0.24720283974928325,-0.23790849992807436,13.737060390291902,1.6348903280496598,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,50.0,30.0,post_relu_mean,745.6221923828125,-745.6221923828125,52.393836975097656,2.075428009033203,3.2506778240203857,466.3226089477539,0.11923430022240507,-0.4142461948313233,23.917673958122414,2.657920994758606,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,150.0,5.0,post_relu_mean,220.8055877685547,-220.8055877685547,11.699403762817383,0.5741190910339355,0.7798784375190735,155.865797996521,0.40201806473699825,-0.05615221648637186,3.243047748295138,1.6067425686120986,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,150.0,5.0,post_relu_mean,453.38604736328125,-453.38604736328125,29.695579528808594,1.0054900646209717,1.8559712171554565,203.9523048400879,0.17087969697608946,-0.1648340311996722,9.51678748019515,1.8508466684818268,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,150.0,5.0,post_relu_mean,618.5899047851562,-618.5899047851562,47.032047271728516,1.3695552349090576,2.880141019821167,344.53225469589233,0.10124001390727908,-0.34627033961218906,19.991747810679957,2.606812323331833,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,150.0,15.0,post_relu_mean,202.38027954101562,-202.38027954101562,10.598873138427734,0.5260363221168518,0.6324343681335449,161.15391159057617,0.4218949248816736,-0.0543807000905747,3.140779439200204,1.6102635538578034,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,150.0,15.0,post_relu_mean,424.6440124511719,-424.6440124511719,27.83852767944336,0.9333423376083374,1.5345537662506104,192.66204833984375,0.2030786336921439,-0.13843286428306337,7.993076621263273,1.7746258330345155,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,150.0,15.0,post_relu_mean,600.58984375,-600.58984375,45.58649826049805,1.3154523372650146,2.5238306522369385,323.71923065185547,0.06364949071294558,-0.307338281166685,17.74415606703936,2.465831302404404,False
8,wave_feature_stage1.0.wave_feature_conv1,21,15,1000,0.002,150.0,30.0,post_relu_mean,179.61895751953125,-179.61895751953125,9.26584529876709,0.46670201420783997,0.4776008129119873,172.40572547912598,0.4496640796910525,-0.05748244205329797,3.3202506039963118,1.6352907848358154,False
