layer_idx,layer_name,filter_idx,sample_idx,iterations,learning_rate,tv_reg,l2_reg,activation_mode,final_activation,final_target_loss,final_suppression_loss,final_tv_loss,final_l2_loss,loss_reduction,grad_variation,loss_slope_lastk,loss_std_lastk,grad_mean_lastk,converged
56,source_localization_stage4.0.skip_connection.0,121,0,1000,0.001,0.0,0.0,post_relu_mean,338.3836975097656,-338.3836975097656,57.64014434814453,0.0,0.0,202.44937133789062,0.16516288348226293,-0.22682061958928124,13.095397541732233,2.723137481212616,False
56,source_localization_stage4.0.skip_connection.0,121,0,1000,0.001,0.0,0.0,post_relu_mean,337.49151611328125,-337.49151611328125,57.02983093261719,0.0,0.0,185.36456298828125,0.15289481663791793,-0.2065226475632593,11.923502235068792,2.5156177282333374,False
56,source_localization_stage4.0.skip_connection.0,121,0,1000,0.001,0.0,0.0,post_relu_mean,336.9562072753906,-336.9562072753906,56.409427642822266,0.0,0.0,169.25704956054688,0.14486012704076742,-0.18902329253406513,10.913152032782074,2.3221123492717743,False
56,source_localization_stage4.0.skip_connection.0,121,0,1000,0.005,0.0,0.0,post_relu_mean,1368.081787109375,-1368.081787109375,227.53341674804688,0.0,0.0,1232.1474609375,0.32253670745403534,-1.3310885898673346,76.84951205965048,3.3256734800338745,False
56,source_localization_stage4.0.skip_connection.0,121,0,1000,0.005,0.0,0.0,post_relu_mean,1369.323486328125,-1369.323486328125,224.97767639160156,0.0,0.0,1133.2225646972656,0.3076380159951106,-1.2260624474748831,70.78589835044855,3.1035653948783875,False
56,source_localization_stage4.0.skip_connection.0,121,0,1000,0.005,0.0,0.0,post_relu_mean,1351.4385986328125,-1351.4385986328125,220.11209106445312,0.0,0.0,1020.0368041992188,0.27579189985013863,-1.09703741394194,63.336697525288784,2.8313964772224427,False
56,source_localization_stage4.0.skip_connection.0,121,0,1000,0.01,0.0,0.0,post_relu_mean,2688.845703125,-2688.845703125,448.35931396484375,0.0,0.0,2552.911376953125,0.3129577529388923,-2.656936539624429,153.3965118472562,3.4653579568862916,False
56,source_localization_stage4.0.skip_connection.0,121,0,1000,0.01,0.0,0.0,post_relu_mean,2690.83740234375,-2690.83740234375,442.52947998046875,0.0,0.0,2345.960723876953,0.3023893027240091,-2.4523545515700884,141.58501880076233,3.2402551782131197,False
56,source_localization_stage4.0.skip_connection.0,121,0,1000,0.01,0.0,0.0,post_relu_mean,2680.185546875,-2680.185546875,433.9112243652344,0.0,0.0,2134.9846801757812,0.2907540359925044,-2.2142942641254018,127.84090273003967,3.0129313373565676,False
56,source_localization_stage4.0.skip_connection.0,157,0,1000,0.001,0.0,0.0,post_relu_mean,340.08319091796875,-340.08319091796875,57.39388656616211,0.0,0.0,209.37152099609375,0.1750164490824236,-0.23907810136507077,13.803345347538842,2.6334072935581205,False
