layer_idx,layer_name,filter_idx,sample_idx,iterations,learning_rate,tv_reg,l2_reg,activation_mode,final_activation,final_target_loss,final_suppression_loss,final_tv_loss,final_l2_loss,loss_reduction,grad_variation,loss_slope_lastk,loss_std_lastk,grad_mean_lastk,converged
36,interference_stage3.0.wave_feature_conv1,31,0,1000,0.005,0.0,0.0,post_relu_mean,1331.36474609375,-1331.36474609375,117.74205780029297,0.0,0.0,916.4274215698242,0.08432667770713993,-0.9545766343743552,55.11181969049434,2.2248183393478396,False
36,interference_stage3.0.wave_feature_conv1,31,0,1000,0.005,0.0,0.0,post_relu_mean,1243.312255859375,-1243.312255859375,103.15946197509766,0.0,0.0,741.3007202148438,0.06466298799709426,-0.7660765917646475,44.228953457760134,1.8775802284479142,False
36,interference_stage3.0.wave_feature_conv1,31,0,1000,0.005,0.0,0.0,post_relu_mean,1104.1656494140625,-1104.1656494140625,85.41242218017578,0.0,0.0,577.814338684082,0.08555204682267785,-0.5873944131852197,33.91291018278591,1.5615643399953842,False
36,interference_stage3.0.wave_feature_conv1,31,0,1000,0.01,0.0,0.0,post_relu_mean,2654.27294921875,-2654.27294921875,232.51332092285156,0.0,0.0,1895.0217819213867,0.10160114228014228,-1.966001018860921,113.5057294840617,2.305809448957443,False
36,interference_stage3.0.wave_feature_conv1,31,0,1000,0.01,0.0,0.0,post_relu_mean,2464.33203125,-2464.33203125,203.1324920654297,0.0,0.0,1512.44189453125,0.0777083570502817,-1.5797273320199707,91.20447179463942,1.9374574905633926,False
36,interference_stage3.0.wave_feature_conv1,31,0,1000,0.01,0.0,0.0,post_relu_mean,2208.737548828125,-2208.737548828125,167.93983459472656,0.0,0.0,1187.2217483520508,0.07798929417207136,-1.235299864125021,71.31918918405036,1.6231817889213562,False
36,interference_stage3.0.wave_feature_conv1,31,0,1000,0.05,0.0,0.0,post_relu_mean,13599.900390625,-13599.900390625,1179.1544189453125,0.0,0.0,10000.726371765137,0.09098977896291906,-10.211777410768276,589.5703215831475,2.3967452836036682,False
36,interference_stage3.0.wave_feature_conv1,31,0,1000,0.05,0.0,0.0,post_relu_mean,12656.0517578125,-12656.0517578125,1024.4429931640625,0.0,0.0,8008.26416015625,0.07266890777776884,-8.134914296807615,469.6637886461958,2.0325689268112184,False
36,interference_stage3.0.wave_feature_conv1,31,0,1000,0.05,0.0,0.0,post_relu_mean,11321.27734375,-11321.27734375,852.1888427734375,0.0,0.0,6194.267768859863,0.062354821663854726,-6.295802642014294,363.48381034542354,1.7215674036741258,False
36,interference_stage3.0.wave_feature_conv1,97,0,1000,0.005,0.0,0.0,post_relu_mean,925.1278076171875,-925.1278076171875,95.64586639404297,0.0,0.0,610.2821884155273,0.0717517383995251,-0.6352301691224531,36.67461747140161,1.6994831883907318,False
36,interference_stage3.0.wave_feature_conv1,97,0,1000,0.005,0.0,0.0,post_relu_mean,833.8817749023438,-833.8817749023438,79.00827026367188,0.0,0.0,474.74376678466797,0.07682504872681847,-0.4849988158731068,28.00107392898397,1.4114859229326249,False
36,interference_stage3.0.wave_feature_conv1,97,0,1000,0.005,0.0,0.0,post_relu_mean,710.466796875,-710.466796875,60.95853042602539,0.0,0.0,365.4220504760742,0.12088842252201235,-0.36671052538337384,21.171783909288514,1.2071752005815506,False
36,interference_stage3.0.wave_feature_conv1,97,0,1000,0.01,0.0,0.0,post_relu_mean,1844.7850341796875,-1844.7850341796875,185.26344299316406,0.0,0.0,1261.0866317749023,0.08791912203428756,-1.3141410063266719,75.87103518228871,1.7753541260957717,False
36,interference_stage3.0.wave_feature_conv1,97,0,1000,0.01,0.0,0.0,post_relu_mean,1662.5595703125,-1662.5595703125,153.85781860351562,0.0,0.0,966.5986251831055,0.0725869769501798,-1.0015862381117633,57.825907882756006,1.4734782314300536,False
36,interference_stage3.0.wave_feature_conv1,97,0,1000,0.01,0.0,0.0,post_relu_mean,1422.56591796875,-1422.56591796875,119.58404541015625,0.0,0.0,725.7680892944336,0.09429107562759534,-0.7475529550592278,43.15945695757627,1.264534928202629,False
36,interference_stage3.0.wave_feature_conv1,97,0,1000,0.05,0.0,0.0,post_relu_mean,9341.857421875,-9341.857421875,933.0006103515625,0.0,0.0,6514.947471618652,0.08069982306052967,-6.619105748395662,382.14952328178106,1.8651003617048263,False
36,interference_stage3.0.wave_feature_conv1,97,0,1000,0.05,0.0,0.0,post_relu_mean,8558.9111328125,-8558.9111328125,770.3718872070312,0.0,0.0,5088.636528015137,0.0623879325157627,-5.236806510799977,302.3434149985016,1.5641956180334091,False
36,interference_stage3.0.wave_feature_conv1,97,0,1000,0.05,0.0,0.0,post_relu_mean,7283.60693359375,-7283.60693359375,600.2870483398438,0.0,0.0,3702.591209411621,0.06362497715189822,-3.811406122738518,220.0489996403295,1.3216373777389527,False
36,interference_stage3.0.wave_feature_conv1,45,0,1000,0.005,0.0,0.0,post_relu_mean,838.6798706054688,-838.6798706054688,91.16699981689453,0.0,0.0,542.4000091552734,0.08149933027045822,-0.5547793698809755,32.02987565251718,1.7065304559469223,False
36,interference_stage3.0.wave_feature_conv1,45,0,1000,0.005,0.0,0.0,post_relu_mean,755.98046875,-755.98046875,73.78333282470703,0.0,0.0,425.54305267333984,0.0932867346650618,-0.4305807319789318,24.85933792750852,1.4598110884428024,False
36,interference_stage3.0.wave_feature_conv1,45,0,1000,0.005,0.0,0.0,post_relu_mean,646.0582275390625,-646.0582275390625,57.33966064453125,0.0,0.0,327.97425079345703,0.12119718219135214,-0.3192525055588548,18.431841238667843,1.2536748242378235,False
36,interference_stage3.0.wave_feature_conv1,45,0,1000,0.01,0.0,0.0,post_relu_mean,1639.8790283203125,-1639.8790283203125,174.85308837890625,0.0,0.0,1092.541000366211,0.08363056488576845,-1.1263444976016976,65.02882994514381,1.7581393033266068,False
36,interference_stage3.0.wave_feature_conv1,45,0,1000,0.01,0.0,0.0,post_relu_mean,1494.31591796875,-1494.31591796875,142.59982299804688,0.0,0.0,854.2042770385742,0.08200141540362332,-0.8737211284438605,50.4437430936467,1.505361361503601,False
