layer_idx,layer_name,filter_idx,sample_idx,iterations,learning_rate,tv_reg,l2_reg,activation_mode,final_activation,final_target_loss,final_suppression_loss,final_tv_loss,final_l2_loss,loss_reduction,grad_variation,loss_slope_lastk,loss_std_lastk,grad_mean_lastk,converged
51,source_localization_stage4.0.wave_feature_conv1,7,0,1000,0.005,0.0,0.0,post_relu_mean,842.2836303710938,-842.2836303710938,40.84077835083008,0.0,0.0,605.4308624267578,0.1459213999646607,-0.6457661359823179,37.28319420639676,1.7920725679397582,False
51,source_localization_stage4.0.wave_feature_conv1,7,0,1000,0.01,0.0,0.0,post_relu_mean,1704.064453125,-1704.064453125,82.0084228515625,0.0,0.0,1261.3734893798828,0.16359351666485733,-1.3190733709687956,76.15583031082646,1.9125222957134247,False
51,source_localization_stage4.0.wave_feature_conv1,45,0,1000,0.005,0.0,0.0,post_relu_mean,546.0455932617188,-546.0455932617188,28.189985275268555,0.0,0.0,381.52306747436523,0.06874897229552553,-0.3958918552660471,22.85656799354166,1.2364297652244567,False
51,source_localization_stage4.0.wave_feature_conv1,45,0,1000,0.01,0.0,0.0,post_relu_mean,1085.412353515625,-1085.412353515625,55.66300582885742,0.0,0.0,783.5246849060059,0.07519490169211314,-0.8100906123269538,46.77018071304945,1.2815378844738006,False
51,source_localization_stage4.0.wave_feature_conv1,102,0,1000,0.005,0.0,0.0,post_relu_mean,825.0482177734375,-825.0482177734375,39.71819305419922,0.0,0.0,607.1011028289795,0.22424047702716166,-0.6326771507529265,36.5279286476747,2.2330038392543794,False
51,source_localization_stage4.0.wave_feature_conv1,102,0,1000,0.01,0.0,0.0,post_relu_mean,1710.052490234375,-1710.052490234375,81.71711730957031,0.0,0.0,1282.110746383667,0.27545869166023945,-1.3260184580786392,76.55698317759257,2.4686480247974396,False
51,source_localization_stage4.0.wave_feature_conv1,75,0,1000,0.005,0.0,0.0,post_relu_mean,878.3485717773438,-878.3485717773438,43.029911041259766,0.0,0.0,648.9940338134766,0.22981379264759624,-0.6861545985671123,39.61498544034299,2.3901368093490603,False
51,source_localization_stage4.0.wave_feature_conv1,75,0,1000,0.01,0.0,0.0,post_relu_mean,1741.3126220703125,-1741.3126220703125,84.85163116455078,0.0,0.0,1302.8494415283203,0.21743404454421567,-1.3530279871987032,78.11614461859199,2.481335229873657,False
51,source_localization_stage4.0.wave_feature_conv1,81,0,1000,0.005,0.0,0.0,post_relu_mean,811.8557739257812,-811.8557739257812,38.533416748046875,0.0,0.0,610.4086418151855,0.34000559997715213,-0.6597815284966475,38.09205290992003,2.6485014712810515,False
51,source_localization_stage4.0.wave_feature_conv1,81,0,1000,0.01,0.0,0.0,post_relu_mean,1604.9610595703125,-1604.9610595703125,75.9662094116211,0.0,0.0,1216.349925994873,0.3705995922155039,-1.329835487433817,76.77724133833887,2.7854508781433105,False
